Business Type,Name,Rating,Review Count,Price Level,Category,Address,City,State,Phone,Yelp URL
restaurants,Baker Mountain House,4.80,25,0,Burgers,"48711 CA-245, Badger, CA 93603",Badger,California,5993372321,https://www.yelp.com/biz/baker-mountain-house-badger-5?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Sticks Coffee,4.80,160,1,Coffee & Tea,"4993 7th St, Mariposa, CA 95338",Mariposa,California,Not Provided,https://www.yelp.com/biz/sticks-coffee-mariposa?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Epic Cafe,4.80,404,2,Sandwiches,"2758 Boulder Dr, June Lake, CA 93529",June Lake,California,7606488044,https://www.yelp.com/biz/epic-cafe-june-lake?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,La Taqueria,4.80,12,0,Mexican,"61 W Main St, Merced, CA 95340",Merced,California,2093254160,https://www.yelp.com/biz/la-taqueria-merced-2?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Dinora’s Restaurant and Bakery,4.80,6,0,Bakeries,"2167 7th St, Ste 101, Mendota, CA 93640",Mendota,California,5593825051,https://www.yelp.com/biz/dinora-s-restaurant-and-bakery-mendota?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Taqueria Michoacana,4.80,6,0,Tacos,"2073 N Farmersville Blvd, Farmersville, CA 93223",Farmersville,California,5597486106,https://www.yelp.com/biz/taqueria-michoacana-farmersville?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,El Taco Charro,4.80,6,0,Mexican,"2011 E Lewis Ave, Fresno, CA 93701",Fresno,California,5594940966,https://www.yelp.com/biz/el-taco-charro-fresno?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Sips Boba Bar,4.80,6,0,Sandwiches,"16487 Rd 26, Unit A, Madera, CA 93638",Madera,California,5595980884,https://www.yelp.com/biz/sips-boba-bar-madera?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Satay Thai Kitchen & Bar,4.80,6,0,Thai,"8967 N Chestnut Ave, Fresno, CA 93720",Fresno,California,5592071741,https://www.yelp.com/biz/satay-thai-kitchen-and-bar-fresno-2?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Miso Hungry Teriyaki Bowl,4.80,29,0,Japanese,"5183 E Cesar Chavez Blvd, Fresno, CA 93727",Fresno,California,5594175995,https://www.yelp.com/biz/miso-hungry-teriyaki-bowl-fresno?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Chez Maryse,4.80,127,0,Bakeries,"4945 E McKinley Ave, Fresno, CA 93727",Fresno,California,5594750552,https://www.yelp.com/biz/chez-maryse-fresno?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Birdies Roadside Cafe,4.80,33,2,Salad,"3125 Triangle Rd, Mariposa, CA 95338",Mariposa,California,2099662473,https://www.yelp.com/biz/birdies-roadside-cafe-mariposa?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Overland Cafe,4.80,38,1,Cafes,"10565 9th Ave, Hanford, CA 93230",Hanford,California,5597074756,https://www.yelp.com/biz/overland-cafe-hanford?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,The Copperpot Cafe,4.80,27,2,Diners,"6430 Greeley Hill Rd, Ste A & B, Coulterville, CA 95311",Coulterville,California,2092661300,https://www.yelp.com/biz/the-copperpot-cafe-coulterville-2?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Nuovo Wood Fired Pizza,4.80,16,2,Food Trucks,"2885 E Shepherd Ave, Clovis, CA 93619",Clovis,California,5599708828,https://www.yelp.com/biz/nuovo-wood-fired-pizza-clovis?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,SKADI,4.80,468,3,Modern European,"3228 Main St, Ste A, Mammoth Lakes, CA 93546",Mammoth Lakes,California,7609140962,https://www.yelp.com/biz/skadi-mammoth-lakes-2?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Vanntastic Sweets,4.80,21,0,Sandwiches,"1401 Fulton St, Fl 10, Fresno, CA 93721",Fresno,California,5597100158,https://www.yelp.com/biz/vanntastic-sweets-fresno?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Ursa,4.80,26,0,Wine Bars,"436 Old Mammoth Rd, Mammoth Lakes, CA 93546",Mammoth Lakes,California,7606463994,https://www.yelp.com/biz/ursa-mammoth-lakes?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Vornita's,4.80,5,0,Food Trucks,"Fresno, CA 93727",Fresno,California,5598244404,https://www.yelp.com/biz/vornitas-fresno?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,el fregoncito,4.80,5,0,Mexican,"CA, CA 93657",CA,California,4087753026,https://www.yelp.com/biz/el-fregoncito-no-title?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Picayune Rancheria Indian tacos,4.80,50,1,Indian,"Rd 417 Picayune Rancheria, Coarsegold, CA 93614",Coarsegold,California,5593608068,https://www.yelp.com/biz/picayune-rancheria-indian-tacos-coarsegold-2?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Taqueria El primo ,4.80,10,0,Tacos,"1220 N 10th Ave, Hanford, CA 93230",Hanford,California,5595820777,https://www.yelp.com/biz/taqueria-el-primo-hanford?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Birrieria mi ranchito,4.80,5,0,Mexican,"3602 E Butler Ave, Ste 105, Fresno, CA 93702",Fresno,California,5597055228,https://www.yelp.com/biz/birrieria-mi-ranchito-fresno?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Burger Stop,4.80,5,0,Burgers,"12653 Avenue 416, Orosi, CA 93647",Orosi,California,5595965069,https://www.yelp.com/biz/burger-stop-orosi?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Harvest Garden Cafe,4.80,30,0,Coffee & Tea,"28400 Yosemite Springs Pkwy, Coarsegold, CA 93614",Coarsegold,California,5596415500,https://www.yelp.com/biz/harvest-garden-cafe-coarsegold?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Ania's Sweet Secrets Home Bakery,4.80,20,0,Bakeries,"415 East Brown Ave, Fresno, CA 93704",Fresno,California,4156238639,https://www.yelp.com/biz/anias-sweet-secrets-home-bakery-fresno-2?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,The Branch,4.80,50,0,Caterers,"22975 Joaquin Gully Rd, Twain Harte, CA 95383",Twain Harte,California,2095861402,https://www.yelp.com/biz/the-branch-twain-harte-3?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Taqueria Tooleville,4.80,25,1,Mexican,"960 S Spruce Rd, Exeter, CA 93221",Exeter,California,5597306109,https://www.yelp.com/biz/taqueria-tooleville-exeter?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Planet Vegan,4.80,252,2,Food Trucks,"7845 N Palm, Ste 108, Fresno, CA 93711",Fresno,California,5596917534,https://www.yelp.com/biz/planet-vegan-fresno?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,La Mexicana Bakery & Taqueria,4.80,102,1,Mexican,"4729 E Belmont Ave, Fresno, CA 93702",Fresno,California,5594559391,https://www.yelp.com/biz/la-mexicana-bakery-and-taqueria-fresno?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Grapewood Grill,4.80,186,2,Barbeque,"2068 E Front St, Selma, CA 93662",Selma,California,5593671199,https://www.yelp.com/biz/grapewood-grill-selma?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Camaron Pelao,4.80,14,2,Tacos,"4618 E Church Ave, Fresno, CA 93725",Fresno,California,5598829171,https://www.yelp.com/biz/camaron-pelao-fresno?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,PK Deli & Bakery,4.80,14,0,Delis,"219 N Court St, Visalia, CA 93291",Visalia,California,5596085894,https://www.yelp.com/biz/pk-deli-and-bakery-visalia?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Smokin Hot Meats N Treats,4.80,28,2,Food Trucks,"14679 Summers Ln, Sonora, CA 95370",Sonora,California,5103645070,https://www.yelp.com/biz/smokin-hot-meats-n-treats-sonora-2?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Momma Peggs Pantry,4.80,23,1,Soup,"14450 Jacksonville Rd, Jamestown, CA 95327",Jamestown,California,2099843630,https://www.yelp.com/biz/momma-peggs-pantry-jamestown?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Havana Café,4.80,32,0,Cuban,"21 E Shaw, Fresno, CA 93710",Fresno,California,5599175077,https://www.yelp.com/biz/havana-caf%C3%A9-fresno-2?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Kams Pizza,4.80,45,0,Pizza,"2633 E Shaw Ave, Ste 109, Fresno, CA 93710",Fresno,California,5597249176,https://www.yelp.com/biz/kams-pizza-fresno?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Flo's Diner,4.80,36,0,Diners,"4750 US Hwy 6, Chalfant Valley, CA 93514",Chalfant Valley,California,7608737000,https://www.yelp.com/biz/flos-diner-chalfant-valley?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,More Than Just The Tip,4.80,9,0,Barbeque,"1016 S Pine St, Madera, CA 93637",Madera,California,5597064741,https://www.yelp.com/biz/more-than-just-the-tip-madera?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Bharat Royal Cuisine,4.80,18,0,Indian,"6443 N Riverside Dr, Fresno, CA 93722",Fresno,California,5597161041,https://www.yelp.com/biz/bharat-royal-cuisine-fresno?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,The Pine Cone Cafe,4.80,107,2,Breakfast & Brunch,"24556 Hwy 108, Mi-Wuk Village, CA 95346",Mi-Wuk Village,California,2096773463,https://www.yelp.com/biz/the-pine-cone-cafe-mi-wuk-village-2?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Glenn's Taqueria,4.80,62,0,Tacos,"305 S Edwards St, Independence, CA 93526",Independence,California,7606140814,https://www.yelp.com/biz/glenns-taqueria-independence-3?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Mandy's Breakfast House,4.80,447,2,Breakfast & Brunch,"22277 Parrotts Ferry Rd, Sonora, CA 95370",Sonora,California,2095888020,https://www.yelp.com/biz/mandys-breakfast-house-sonora-3?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,The Runway Cafe,4.80,186,1,Cafes,"861 S Valencia Blvd, Woodlake, CA 93286",Woodlake,California,5595648166,https://www.yelp.com/biz/the-runway-cafe-woodlake?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Ararat Market,4.80,402,1,Armenian,"497 N Clovis Ave, Ste 205, Clovis, CA 93611",Clovis,California,5593249999,https://www.yelp.com/biz/ararat-market-clovis?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Teriyaki & More,4.80,34,0,Food Stands,"4190 N Cedar Ave, Fresno, CA 93726",Fresno,California,Not Provided,https://www.yelp.com/biz/teriyaki-and-more-fresno?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Asian Style Kitchen,4.80,85,2,Asian Fusion,"601 E Main St, Merced, CA 95340",Merced,California,2092859501,https://www.yelp.com/biz/asian-style-kitchen-merced?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Bronco's Deli,4.80,113,1,Delis,"177 Academy St, Bishop, CA 93514",Bishop,California,7608720188,https://www.yelp.com/biz/broncos-deli-bishop-2?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Napkins BBQ,4.80,25,0,Barbeque,"36218 Hwy 99, Traver, CA 93673",Traver,California,5596677500,https://www.yelp.com/biz/napkins-bbq-traver-4?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,2 Amigos Taco Truck,4.80,41,1,Food Trucks,"2588 S Maple Ave, Fresno, CA 93725",Fresno,California,5595131142,https://www.yelp.com/biz/2-amigos-taco-truck-fresno?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Café Crêpe Mammoth,4.80,82,0,Cafes,"202 Old Mammoth Rd, Mammoth Lakes, CA 93546",Mammoth Lakes,California,9098092353,https://www.yelp.com/biz/caf%C3%A9-cr%C3%AApe-mammoth-mammoth-lakes?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Crearee,4.80,319,2,Mexican,"276 S Warren St, Bishop, CA 93514",Bishop,California,7608734546,https://www.yelp.com/biz/crearee-bishop-5?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,North Fork BBQ,4.80,151,2,Barbeque,"32754 Rd 222, North Fork, CA 93643",North Fork,California,5598772277,https://www.yelp.com/biz/north-fork-bbq-north-fork-2?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,La Taquerita,5.00,4,0,Tacos,"1720 R St, Merced, CA 95340",Merced,California,2096048637,https://www.yelp.com/biz/la-taquerita-merced-3?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Scotty's Dogs,5.00,4,0,Hot Dogs,"342 W Stockton St, Sonora, CA 95370",Sonora,California,Not Provided,https://www.yelp.com/biz/scottys-dogs-sonora?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Artemio’s Mexican Food,5.00,4,0,Mexican,"1340 Fresno St, Ste 101, Fresno, CA 93706",Fresno,California,Not Provided,https://www.yelp.com/biz/artemio-s-mexican-food-fresno?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Resunga Momo and Curry,5.00,4,0,Chinese,"4491 W Shaw Ave, Fresno, CA 93722",Fresno,California,6699770470,https://www.yelp.com/biz/resunga-momo-and-curry-fresno-2?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Willow Wisp Cafe,4.80,48,0,Greek,"1210 Sanguinetti Rd, Sonora, CA 95370",Sonora,California,2095322011,https://www.yelp.com/biz/willow-wisp-cafe-sonora?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,City Hotel Restaurant And What Cheer Saloon,4.80,36,2,Desserts,"22768 Main St, Columbia, CA 95310",Columbia,California,2093961981,https://www.yelp.com/biz/city-hotel-restaurant-and-what-cheer-saloon-columbia-3?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Garrafa,4.80,64,1,Ice Cream & Frozen Yogurt,"1807 W Olive Ave, Fresno, CA 93728",Fresno,California,5595708000,https://www.yelp.com/biz/garrafa-fresno?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Taqueria Tehuacan,5.00,4,0,Tacos,"6713 Ave 416, dinuba, CA 93618",dinuba,California,5598593054,https://www.yelp.com/biz/taqueria-tehuacan-dinuba?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Hungry Hog,5.00,4,0,Food Trucks,"450 W Caldwell Ave, Visalia, CA 93274",Visalia,California,5599464227,https://www.yelp.com/biz/hungry-hog-visalia?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Basil Bloom Pizza,5.00,4,0,Pizza,"1639 S Orange Ave, Fresno, CA 93702",Fresno,California,Not Provided,https://www.yelp.com/biz/basil-bloom-pizza-fresno-2?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Pupuseria Los Guanquitos,5.00,4,0,Salvadoran,"3232 E Ventura Ave, Fresno, CA 93702",Fresno,California,5593137049,https://www.yelp.com/biz/pupuseria-los-guanquitos-fresno?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Fire Kabob,5.00,4,0,Fast Food,"2917 E Shepherd Ave, Clovis, CA 93619",Clovis,California,5599307100,https://www.yelp.com/biz/fire-kabob-clovis?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Eggroll Lady,4.80,12,0,Food Trucks,"Merced, CA 95340",Merced,California,2098773610,https://www.yelp.com/biz/eggroll-lady-merced?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Margaroz Kitchen,5.00,4,0,Mexican,"231 W Kelsey St, Visalia, CA 93277",Visalia,California,3237879149,https://www.yelp.com/biz/margaroz-kitchen-visalia?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Tortas Mexico,4.80,12,0,Mexican,"1435 Fresno St, Fresno, CA 93706",Fresno,California,5596812675,https://www.yelp.com/biz/tortas-mexico-fresno?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Tacos Chihuahua,5.00,4,0,Mexican,"2015 N Academy, Sanger, CA 93657",Sanger,California,5593975243,https://www.yelp.com/biz/tacos-chihuahua-sanger-2?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Mirchi Massala,4.80,24,0,Indian,"1069 E Shaw Ave, Fresno, CA 93710",Fresno,California,5594213642,https://www.yelp.com/biz/mirchi-massala-fresno?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Kumazaa Nobi,5.00,4,0,Tacos,"Independence, CA 93526",Independence,California,7609201128,https://www.yelp.com/biz/kumazaa-nobi-independence?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
